"","ensembl.id","symbol","biotype","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"5665","ENSG00000126247","CAPNS1","protein_coding",2921.79249400234,-0.248427098868825,0.0826285549164706,-3.00655262723596,0.00264228311901691,0.00914794330331486
"5679","ENSG00000124216","SNAI1","protein_coding",52.828993047145,-0.64665176300559,0.215657728583495,-2.99850957001631,0.00271303635641237,0.00936974503580135
"5686","ENSG00000198792","TMEM184B","protein_coding",1209.78560458878,0.315178658721089,0.105229189221783,2.99516380437762,0.00274297494216674,0.00946147863888786
"5700","ENSG00000122970","IFT81","protein_coding",217.417706643116,0.38448535720283,0.128652062309832,2.9885673832175,0.00280288687692414,0.00964438952931809
"5701","ENSG00000139998","RAB15","protein_coding",554.407434651171,-0.285858823850469,0.0956619338178307,-2.98821916348493,0.00280608254192857,0.00965369179000966
"5705","ENSG00000128923","FAM63B","protein_coding",167.237359549632,0.455248275688001,0.152471476696438,2.98579305160383,0.00282843984558028,0.0097237845208354
"5708","ENSG00000255112","CHMP1B","protein_coding",1133.17607746661,0.256731637393952,0.086039342489557,2.98388655660767,0.00284612273144929,0.00977943327468728
"5709","ENSG00000103037","SETD6","protein_coding",243.709124781067,0.387115541383376,0.129752452681132,2.9834930545376,0.00284978503596691,0.00979030196363971
"5722","ENSG00000113719","ERGIC1","protein_coding",5264.13794367608,0.258260669651096,0.0866557777160313,2.98030525439872,0.00287961272282592,0.00987029785613157
"5731","ENSG00000197122","SRC","protein_coding",1071.54339343958,-0.255828036535071,0.0859551456746536,-2.97629693402415,0.00291752226244871,0.00998453396150875
"5738","ENSG00000173818","ENDOV","protein_coding",378.604982633548,0.373170057478823,0.12550788526176,2.97327977999578,0.0029463574961399,0.0100709148783185
"5743","ENSG00000148730","EIF4EBP2","protein_coding",1405.65154642604,0.255228497213256,0.0858983788624663,2.97128421505961,0.00296557193991496,0.0101277664038921
"5755","ENSG00000072062","PRKACA","protein_coding",1866.08386297799,0.267217030531484,0.0901160860828457,2.96525339866431,0.00302433704915367,0.010306919642928
"5757","ENSG00000100348","TXN2","protein_coding",513.409186747629,0.301463555321135,0.101714980251712,2.96380685101752,0.00303858944410143,0.0103500963471972
"5763","ENSG00000162433","AK4","protein_coding",688.344200137764,0.306967774043827,0.103627285929871,2.96222921684512,0.00305420321327121,0.0103942543157884
"5764","ENSG00000125821","DTD1","protein_coding",891.954226061832,-0.265013951585224,0.0894747268699952,-2.96188611975629,0.00305760850065051,0.0104040380852287
"5768","ENSG00000119408","NEK6","protein_coding",396.609876278198,0.3490883452551,0.117875617483614,2.96149748953492,0.00306146989298633,0.0104081485545399
"5801","ENSG00000058404","CAMK2B","protein_coding",24.2582458135132,-0.903091754161207,0.306105990960004,-2.95025834459805,0.0031750831600256,0.0107312346615334
"5803","ENSG00000161265","U2AF1L4","protein_coding",48.4592761601695,-0.67608212948148,0.229160487201882,-2.95025611848117,0.00317510603889655,0.0107312346615334
"5806","ENSG00000204227","RING1","protein_coding",460.798601889129,-0.340383917033829,0.115415935330777,-2.94919341994069,0.00318604507458521,0.0107626424470961
"5815","ENSG00000179532","DNHD1","protein_coding",356.134590617825,0.418572294804261,0.142050350666745,2.94664738833519,0.00321239286885896,0.0108348514766863
"5816","ENSG00000085465","OVGP1","protein_coding",73.4905137779335,0.547697116926744,0.185913213729928,2.94598272999773,0.0032193037400395,0.0108562937161958
"5820","ENSG00000138670","RASGEF1B","protein_coding",6.58049184809665,-1.07928948720698,0.366686219251506,-2.94335982794791,0.00324670812435305,0.0109393036321828
"5821","ENSG00000177380","PPFIA3","protein_coding",400.132552548767,0.352889354869752,0.119892523526881,2.94338082549936,0.00324648789812666,0.0109393036321828
"5829","ENSG00000168813","ZNF507","protein_coding",364.456133108541,-0.346856716086361,0.118079450712486,-2.93748585374884,0.00330885267401243,0.0111333895171394
"5838","ENSG00000080709","KCNN2","protein_coding",9.43216959676748,-1.07605951574839,0.36669456138385,-2.93448452490679,0.00334102212928525,0.0112243006203617
"5846","ENSG00000149716","ORAOV1","protein_coding",658.555582670889,-0.281013052508919,0.0959375056682075,-2.92912610716377,0.00339916484139619,0.0114040061639246
"5851","ENSG00000121579","NAA50","protein_coding",4190.35934765662,0.273339513859113,0.0934282896247391,2.92566111353423,0.00343725141542238,0.0115179928260173
"5854","ENSG00000081791","KIAA0141","protein_coding",780.671418355145,-0.292308957987417,0.099942717662093,-2.92476495361788,0.00344716486253248,0.0115492388877433
"5864","ENSG00000005007","UPF1","protein_coding",1678.70107018418,-0.243105087172692,0.0833287221460593,-2.91742247944923,0.0035293736716338,0.0118024903361899
"5883","ENSG00000123066","MED13L","protein_coding",1565.11253932653,-0.241828014429044,0.0830857380813853,-2.91058393429887,0.00360754056431587,0.0120269748577133
"5894","ENSG00000107854","TNKS2","protein_coding",1017.70090412155,-0.293614280731419,0.101003075145601,-2.90698357756096,0.00364932355858642,0.0121435668399314
"5913","ENSG00000214595","EML6","protein_coding",175.397565289013,0.534267854885917,0.184353970807081,2.89805450106094,0.00375485333754759,0.0124545811786438
"5925","ENSG00000164976","KIAA1161","protein_coding",339.619036990727,0.357811024391306,0.123704459535772,2.89246665588346,0.00382229752188592,0.0126539749268644
"5934","ENSG00000198743","SLC5A3","protein_coding",1387.61346704854,0.331963577165464,0.114943352090756,2.88806243360082,0.00387622925206789,0.0128116758208304
"5938","ENSG00000158805","ZNF276","protein_coding",422.664576030746,0.385499638794873,0.133591348376408,2.88566320708648,0.0039058988716722,0.0129010432081689
"5955","ENSG00000184640","SEPT9","protein_coding",4642.15201405933,0.251007924178364,0.0871932886084743,2.87875280522415,0.00399251142501642,0.0131472677264686
"5956","ENSG00000189056","RELN","protein_coding",60.091246277639,-0.605485564336234,0.210328051073974,-2.87876753121856,0.00399232501509404,0.0131472677264686
"5962","ENSG00000178038","ALS2CL","protein_coding",2067.18316822503,-0.533997506196243,0.185687534883972,-2.8757854237761,0.00403023584821001,0.0132581374859012
"5968","ENSG00000147606","SLC26A7","protein_coding",7.03956057005118,-1.04356811850242,0.363356809598494,-2.87202025924752,0.0040785681930942,0.0134036457726469
"5970","ENSG00000135439","AGAP2","protein_coding",5.34184618083289,-1.05533690901633,0.367590425594142,-2.87095864183777,0.0040922906274498,0.0134419856098096
"5974","ENSG00000020129","NCDN","protein_coding",354.352942701956,0.436296206008496,0.152024920471369,2.86989925504131,0.0041060259848135,0.0134803293672827
"5975","ENSG00000141298","SSH2","protein_coding",231.08916614525,0.367348750179277,0.128012175317987,2.86963915164138,0.00410940471607129,0.0134846502754402
"5978","ENSG00000060140","STYK1","protein_coding",123.824624629071,0.457232977841802,0.159348455357922,2.86939071241566,0.00411263428588753,0.0134929903394299
"5979","ENSG00000196497","IPO4","protein_coding",38.1864680911747,-0.718751591375213,0.250520632080849,-2.86903152608706,0.00411730757783807,0.0135060634761897
"5984","ENSG00000273604","C17orf96","protein_coding",162.887557619557,0.411518012278342,0.143522225358821,2.86727725444266,0.00414020132453099,0.0135698142677183
"5987","ENSG00000121743","GJA3","protein_coding",17.4281758626887,-0.907715446913693,0.316734254080213,-2.86585816096738,0.00415880534274814,0.0136239601114614
"5994","ENSG00000141026","MED9","protein_coding",174.791369624834,0.416297427282781,0.145459509539705,2.86194713979252,0.00421047123455765,0.0137771058263896
"5997","ENSG00000184194","GPR173","protein_coding",218.452185607712,-0.400790003315833,0.140121192537278,-2.86030967948839,0.00423227501320915,0.013841522400212
"6006","ENSG00000055483","USP36","protein_coding",1312.04184673747,-0.271627826552659,0.0951071453870752,-2.8560191292375,0.00428989286994407,0.0140089358738283
"6013","ENSG00000036257","CUL3","protein_coding",1265.04528697089,-0.249191328227061,0.0873455792519442,-2.85293577947752,0.00433173746254593,0.0141267653563208
"6034","ENSG00000115137","DNAJC27","protein_coding",82.9828442727275,-0.530588149925072,0.1865694303311,-2.8439179397367,0.00445625232066581,0.0144829176370375
"6040","ENSG00000169213","RAB3B","protein_coding",251.017750635849,0.405335232902105,0.142642303094955,2.84162008119204,0.00448849449258311,0.0145749739210319
"6047","ENSG00000171723","GPHN","protein_coding",298.241171683126,-0.32334652036008,0.113869058028282,-2.83963462909977,0.00451652321666905,0.0146490110548256
"6048","ENSG00000108506","INTS2","protein_coding",898.438358002111,0.277847633766213,0.0978535493061014,2.83942315569016,0.00451951792176966,0.0146563004298394
"6050","ENSG00000103365","GGA2","protein_coding",715.635509957483,0.278492257110369,0.0980929399297081,2.83906525087261,0.00452459036164909,0.0146678992996733
"6057","ENSG00000088854","C20orf194","protein_coding",221.134275230096,0.384229509431975,0.135438242290554,2.83693514426814,0.00455488633244981,0.0147490483140727
"6059","ENSG00000143127","ITGA10","protein_coding",90.7318378135628,-0.694996139722952,0.245030446929953,-2.83636645335603,0.00456300569736901,0.0147704622450071
"6061","ENSG00000121774","KHDRBS1","protein_coding",1618.87011488437,0.253501687210522,0.0893995232822044,2.835604463016,0.00457390540468022,0.0148008590499906
"6062","ENSG00000071189","SNX13","protein_coding",1356.89433574955,0.254547620471875,0.0897873538013706,2.83500526182106,0.0045824930909461,0.014826202077322
"6063","ENSG00000141027","NCOR1","protein_coding",1276.69959875321,-0.250997205355341,0.0885549395411607,-2.83436707941827,0.00459165550845517,0.0148533959240197
"6070","ENSG00000159263","SIM2","protein_coding",619.425146076937,-0.271130388949699,0.0957843904440405,-2.83063229501993,0.00464560945609777,0.0150105993842579
"6082","ENSG00000154582","TCEB1","protein_coding",1106.00142039973,0.26460529930806,0.0936476997409718,2.82553976274863,0.00472010292091914,0.0152196215702643
"6103","ENSG00000109586","GALNT7","protein_coding",1396.34634833123,-0.264337364783806,0.0938496783794697,-2.81660384295608,0.00485343503382458,0.0155973162900871
"6119","ENSG00000133083","DCLK1","protein_coding",4.05541561176506,-1.01863596845761,0.362515459267024,-2.80991042566075,0.00495552899038495,0.0158837702383429
"6132","ENSG00000117139","KDM5B","protein_coding",1243.04495128799,-0.262562800387184,0.0935717574806229,-2.80600479735092,0.00501599455343616,0.0160426822137783
"6133","ENSG00000176155","CCDC57","protein_coding",522.015854829011,-0.422749447002314,0.150660793331195,-2.80596854466968,0.00501655891587736,0.0160426822137783
"6135","ENSG00000102755","FLT1","protein_coding",5.66161405440682,-1.03022000593105,0.36718113918628,-2.80575415233512,0.0050198976354854,0.0160481258883089
"6152","ENSG00000205659","LIN52","protein_coding",156.119991373489,0.426533634037469,0.152516460295052,2.79664000339579,0.00516370334134429,0.0164622421381316
"6179","ENSG00000075651","PLD1","protein_coding",363.721221182554,-0.343172625314721,0.123144185324901,-2.78675460322631,0.00532387780342091,0.0168987239615624
"6187","ENSG00000100320","RBFOX2","protein_coding",1105.87441626314,-0.214111843425427,0.0769022803229363,-2.78420669096294,0.0053658828110525,0.0170100306405645
"6190","ENSG00000177125","ZBTB34","protein_coding",175.586371672271,0.392816690945035,0.141290019404859,2.78021542214839,0.00543228489215569,0.0172121815169385
"6194","ENSG00000135709","KIAA0513","protein_coding",149.093109634829,-0.40977618092686,0.147428347455091,-2.77949382191702,0.00544436891583262,0.0172393296006176
"6205","ENSG00000156920","GPR112","protein_coding",1.83892971913805,-0.881101355175182,0.317357732124737,-2.77636643442129,0.00549702157560254,0.0173667983508848
"6212","ENSG00000107745","MICU1","protein_coding",490.050835014163,0.317712522121317,0.114566143792697,2.77317985578885,0.00555114307833625,0.0175264921434979
"6215","ENSG00000138639","ARHGAP24","protein_coding",122.488674459271,0.464487659607942,0.167523155574871,2.7726773532531,0.00555972143943425,0.0175451032327633
"6238","ENSG00000011105","TSPAN9","protein_coding",218.034960574089,0.411612454711277,0.14900102144974,2.76248075822836,0.00573639428712831,0.0180330018096537
"6276","ENSG00000163406","SLC15A2","protein_coding",12.5245788853616,0.945171680137178,0.343891030378532,2.74846272988509,0.00598754416340064,0.0187115525297605
"6278","ENSG00000180881","CAPS2","protein_coding",41.6004760907903,-0.688023443825035,0.250478022470522,-2.74684156733154,0.00601721937277966,0.0187982993880738
"6279","ENSG00000198169","ZNF251","protein_coding",1041.14527856608,-0.237042643652197,0.0863147298655503,-2.74625946256717,0.00602790702752445,0.0188286893662744
"6281","ENSG00000116213","WRAP73","protein_coding",685.007913449906,-0.300530872184362,0.10946381603608,-2.74548141173248,0.00604221902894929,0.0188673844634266
"6290","ENSG00000070159","PTPN3","protein_coding",550.58639532009,0.274683578363458,0.100111873415626,2.74376623862663,0.00607387727863268,0.0189376300568591
"6294","ENSG00000196976","LAGE3","protein_coding",173.342525165903,0.401144926690827,0.146297057764772,2.74198902438502,0.00610683821255588,0.0190297772263836
"6297","ENSG00000101213","PTK6","protein_coding",376.843896175053,0.322724380972919,0.117750547426056,2.74074633220352,0.00612998129941227,0.0190927939058874
"6300","ENSG00000100027","YPEL1","protein_coding",45.2686551667741,0.64874989839938,0.236826471964337,2.73934705448416,0.00615613505258974,0.0191651232994353
"6306","ENSG00000142798","HSPG2","protein_coding",799.71245484608,0.548489618754399,0.200380040780766,2.73724676678002,0.00619557994120123,0.0192695701533111
"6316","ENSG00000103222","ABCC1","protein_coding",1498.8139437338,-0.275424225973769,0.100772776731808,-2.73312133401634,0.00627372161846881,0.0194817134425315
"6326","ENSG00000165757","KIAA1462","protein_coding",113.587822158924,0.473011522373532,0.173265916886125,2.72997442817566,0.00633392384735907,0.0196375669330151
"6327","ENSG00000002834","LASP1","protein_coding",3205.30273510883,-0.237174163006586,0.0868848726970067,-2.72975209198594,0.00633819687470255,0.0196477090727898
"6334","ENSG00000157064","NMNAT2","protein_coding",556.493707740518,-0.273799335589667,0.100418308457449,-2.72658780849398,0.00639929233847309,0.0198151753448804
"6339","ENSG00000118046","STK11","protein_coding",406.566152533832,-0.311789571313201,0.114417656853778,-2.72501272868801,0.00642990081497087,0.0198942490430705
"6340","ENSG00000169418","NPR1","protein_coding",13.8971389650955,-0.91580728403347,0.336201661431211,-2.72398202952025,0.00645000159460085,0.0199532935764837
"6346","ENSG00000066135","KDM4A","protein_coding",1015.24332218266,-0.253466060623493,0.0931351997900892,-2.7214851226471,0.00649893103381598,0.0200871618605586
"6355","ENSG00000164040","PGRMC2","protein_coding",1077.66963182687,0.236752477490201,0.0871681678219402,2.71604283313398,0.00660673698570553,0.0203899185681577
"6359","ENSG00000106554","CHCHD3","protein_coding",554.419778591759,0.32395547363799,0.119313877066812,2.7151533551842,0.00662450868154501,0.0204319057668096
"6363","ENSG00000153071","DAB2","protein_coding",573.354511837827,-0.256603110437202,0.0946442111745589,-2.71123935899187,0.00670322178551992,0.0206616829922053
"6366","ENSG00000134882","UBAC2","protein_coding",1221.03060223294,-0.229421532446907,0.0846731872640317,-2.70949446761127,0.00673858289580305,0.0207598637516329
"6380","ENSG00000123609","NMI","protein_coding",135.671367375173,-0.439921388044237,0.162557323763181,-2.70625387930925,0.00680470018775732,0.0209185869565022
"6391","ENSG00000100099","HPS4","protein_coding",513.262661592223,-0.252876202523707,0.0936240183933884,-2.70097574172873,0.00691363809188582,0.0212168962441177
"6396","ENSG00000089159","PXN","protein_coding",6121.05390230385,0.220821755258536,0.0818443279155971,2.69807035969873,0.00697426984147418,0.0213862342715499
"6402","ENSG00000117625","RCOR3","protein_coding",349.242343670687,-0.343097861554804,0.127278058949905,-2.69565598647167,0.00702501771331643,0.0215207551494626
"6410","ENSG00000105443","CYTH2","protein_coding",52.2963020635494,-0.667500850908877,0.247910314460396,-2.69250939543103,0.00709165374134887,0.0216986903009478
"6421","ENSG00000136504","KAT7","protein_coding",679.649189573261,-0.288517312621293,0.107327082358615,-2.68820605462155,0.00718370522715588,0.0219395652267936
"6422","ENSG00000145860","RNF145","protein_coding",944.280166510231,-0.275073169586212,0.102326093768752,-2.68820160581771,0.007183800942562,0.0219395652267936
"6424","ENSG00000136193","SCRN1","protein_coding",2257.47686420014,0.239209336263279,0.0889974610465973,2.68782202829397,0.00719197171765524,0.0219576807749645
"6432","ENSG00000110046","ATG2A","protein_coding",474.404215554927,-0.352805862866029,0.131398179372504,-2.68501332781674,0.00725269140063665,0.0221155218346839
"6452","ENSG00000165288","BRWD3","protein_coding",420.272017956397,-0.27149121492159,0.101418665442911,-2.67693539188221,0.00742989606789898,0.0225856403564325
"6454","ENSG00000089685","BIRC5","protein_coding",2610.37591552088,0.248430787309241,0.0928292655406895,2.67621192371007,0.00744595462824964,0.0226274416058042
"6462","ENSG00000087903","RFX2","protein_coding",145.536219147099,0.407426198660679,0.152491837326406,2.67179021384989,0.0075447800173255,0.0228993764283202
"6463","ENSG00000005108","THSD7A","protein_coding",6.39827238701133,0.976187810461453,0.365393588671944,2.67160629175103,0.00754891604228201,0.0229048407081184
"6465","ENSG00000109103","UNC119","protein_coding",371.128988836597,0.325618587847992,0.121892996628399,2.67134779564628,0.00755473251777041,0.0229153988356064
"6473","ENSG00000110987","BCL7A","protein_coding",279.933705048013,0.322925549593599,0.121041877416652,2.66788285579891,0.00763308669403048,0.0231280286312405
"6479","ENSG00000189241","TSPYL1","protein_coding",732.970915183401,-0.253046494610752,0.0949031149847439,-2.66636658503181,0.0076676033245659,0.0232110980096791
"6485","ENSG00000137992","DBT","protein_coding",514.954181138796,0.279978026126729,0.105087426573664,2.66423905556838,0.00771627060505661,0.0233368103896646
"6486","ENSG00000159216","RUNX1","protein_coding",986.917993486412,-0.22918846063829,0.0860304455052781,-2.6640389840156,0.00772086145585325,0.0233470946243678
"6502","ENSG00000196504","PRPF40A","protein_coding",1931.55168426404,-0.244718414535137,0.0923159400816543,-2.65087929905367,0.00802825262710431,0.0242168746194089
"6504","ENSG00000019186","CYP24A1","protein_coding",33.0441561479161,-0.664194625370222,0.250718034014609,-2.64916972558711,0.00806897972253916,0.0243322415895081
"6533","ENSG00000105656","ELL","protein_coding",219.781061884799,-0.332036928842922,0.125873884779736,-2.63785398713916,0.00834324970166044,0.0250476284094086
"6542","ENSG00000149532","CPSF7","protein_coding",2262.01780183315,-0.182783865376157,0.0693518020345735,-2.63560369037036,0.00839877605830047,0.0251783862961242
"6544","ENSG00000155592","ZKSCAN2","protein_coding",148.857156768957,-0.421958518426756,0.160110361597098,-2.63542293089422,0.00840325063044348,0.0251853537003191
"6549","ENSG00000132780","NASP","protein_coding",1569.51912041351,0.255805371976491,0.0971291279105811,2.63366281031567,0.00844693275380081,0.0252969448923951
"6550","ENSG00000019505","SYT13","protein_coding",4.36013753104721,-0.947768069485758,0.359904795108239,-2.63338550185397,0.00845383339540101,0.0253098816034193
"6568","ENSG00000088543","C3orf18","protein_coding",332.148801929422,0.324201723841639,0.12335191532658,2.62826663844904,0.00858212167405008,0.0256274592559598
"6581","ENSG00000136802","LRRC8A","protein_coding",1567.98706335362,-0.284963596620181,0.108591974042332,-2.62416812230612,0.00868608978026037,0.0258866857408063
"6584","ENSG00000011485","PPP5C","protein_coding",656.596402371945,0.296330088430864,0.112969477838095,2.62309868206663,0.0087134030720678,0.0259562537139225
"6591","ENSG00000198399","ITSN2","protein_coding",701.73665884373,-0.233754481926204,0.0891814206941196,-2.62111188750795,0.00876434923243079,0.0260802884988113
"6592","ENSG00000175155","YPEL2","protein_coding",115.479472062814,-0.446031526815618,0.170189742529917,-2.62078971496894,0.00877263553914518,0.0261009861694864
"6597","ENSG00000172081","MOB3A","protein_coding",286.597541600646,-0.305512546455331,0.116642197585924,-2.61922831340927,0.00881289418394515,0.0262008933802814
"6607","ENSG00000136710","CCDC115","protein_coding",203.493842941467,0.356664552901343,0.136368123158038,2.61545399791123,0.00891089238065921,0.026452146550911
"6608","ENSG00000108947","EFNB3","protein_coding",364.875347482972,-0.30727895763192,0.117498339430946,-2.61517702394856,0.0089181220590991,0.0264674333392982
"6631","ENSG00000162929","KIAA1841","protein_coding",88.2654856033797,0.463308098017037,0.177940858396082,2.60371958522168,0.00922181728829797,0.0272760522508503
"6649","ENSG00000141076","CIRH1A","protein_coding",927.473419240557,0.250606719125557,0.0965221933972095,2.59636369942669,0.00942162778946284,0.02779160563013
"6690","ENSG00000139343","SNRPF","protein_coding",437.770510568573,-0.322378316481654,0.124833266077747,-2.58247121629323,0.00980955446090302,0.028758563773048
"6702","ENSG00000215193","PEX26","protein_coding",570.819098840822,-0.25177209563242,0.0976626374814143,-2.57797763940518,0.00993804286453558,0.0290830848555859
"6703","ENSG00000181588","MEX3D","protein_coding",84.4554354939631,0.511279435774248,0.198387787922517,2.57717191732555,0.00996123937368551,0.0291466191013119
"6720","ENSG00000222011","FAM185A","protein_coding",33.1206032070407,0.68928162141696,0.267949093824893,2.57243497851652,0.0100985923247676,0.0294737635812005
"6722","ENSG00000186298","PPP1CC","protein_coding",2722.34458722837,0.262106872804191,0.10196886344387,2.57045988306491,0.0101563589170873,0.0296335417198503
"6731","ENSG00000047578","KIAA0556","protein_coding",347.260454490507,-0.281959573370658,0.109848552554,-2.56680281000562,0.0102640963042334,0.0299078473948789
"6741","ENSG00000158158","CNNM4","protein_coding",932.872167811594,-0.253372632563488,0.0988181873363526,-2.56402833722369,0.0103465096942955,0.0301032628147481
"6748","ENSG00000140740","UQCRC2","protein_coding",2008.69211157641,0.202142320770279,0.0789120874181741,2.56161416310125,0.0104186993056644,0.0302783890333557
"6751","ENSG00000169155","ZBTB43","protein_coding",324.935068644148,-0.273257362028835,0.106758807326722,-2.55957675878268,0.0104799709359701,0.0304418942486939
"6761","ENSG00000177989","ODF3B","protein_coding",12.0788308877359,-0.870564699322512,0.340407265371626,-2.55742103028297,0.01054514981146,0.0306007235254806
"6767","ENSG00000164329","PAPD4","protein_coding",507.190248624657,-0.244062588598218,0.0955920905941118,-2.55316718236154,0.0106748243909073,0.0309359902988029
"6775","ENSG00000160789","LMNA","protein_coding",3279.97590703148,-0.243201295438949,0.0953727666517306,-2.55000776403015,0.0107720520121142,0.0311840968433352
"6776","ENSG00000204574","ABCF1","protein_coding",1575.72346877359,0.209783540128643,0.0822702857650083,2.54993085508242,0.0107744285841635,0.0311863736453953
"6777","ENSG00000147224","PRPS1","protein_coding",776.548630077956,0.279230718427126,0.109507801823404,2.54987054600386,0.010776292527852,0.0311871662016764
"6799","ENSG00000103855","CD276","protein_coding",1193.28691565319,0.218442077917043,0.0859199655525223,2.54239019431998,0.0110097188722515,0.0317596140964066
"6800","ENSG00000170836","PPM1D","protein_coding",170.471139004161,-0.357304492988414,0.140610925195612,-2.54108628110758,0.0110508644965064,0.0318736184367618
"6831","ENSG00000162444","RBP7","protein_coding",51.3174164730573,-0.603274921393078,0.238442312276602,-2.53006656257073,0.0114040889720777,0.0327431411227288
"6840","ENSG00000066777","ARFGEF1","protein_coding",2040.49307045616,0.235184327845253,0.0931100746338884,2.52587412017448,0.0115410825880059,0.0330917569486202
"6850","ENSG00000148356","LRSAM1","protein_coding",219.500190928435,0.327977352013186,0.130049210006001,2.52194805334112,0.0116706941389169,0.0334123809831864
"6851","ENSG00000163093","BBS5","protein_coding",19.4136256039793,-0.802044456225895,0.318032208599978,-2.52189694797456,0.0116723897642666,0.0334123809831864
"6853","ENSG00000135637","CCDC142","protein_coding",111.868943780465,-0.42190586193322,0.167313182571437,-2.52165343727821,0.0116804722096128,0.0334290239963719
"6856","ENSG00000188603","CLN3","protein_coding",53.3645334235215,-0.544837344700584,0.216097741317477,-2.52125423143662,0.0116937331266579,0.0334523319447407
"6859","ENSG00000118620","ZNF430","protein_coding",106.701275865923,0.46448257963855,0.184284445386395,2.52046546123116,0.0117199739576983,0.0335127349806584
"6891","ENSG00000099999","RNF215","protein_coding",367.283022668075,-0.286168461254837,0.114061718909288,-2.50889136154807,0.0121110725568474,0.0344702461264617
"6892","ENSG00000138448","ITGAV","protein_coding",1899.89512227147,-0.312988637340317,0.124767873163559,-2.50856754550924,0.0121221789678359,0.0344968508555088
"6893","ENSG00000112245","PTP4A1","protein_coding",1678.77141664418,-0.24682650763321,0.0984045080705952,-2.50828455395699,0.0121318925496,0.0345194847780798
"6918","ENSG00000172728","FUT10","protein_coding",123.033988419459,0.442482913621678,0.177196302717671,2.4971340080763,0.0125201632494577,0.0354955134159603
"6919","ENSG00000183722","LHFP","protein_coding",160.186869730966,-0.384745964101378,0.154100016241216,-2.49672890039886,0.012534474246155,0.0355309500491168
"6926","ENSG00000120889","TNFRSF10B","protein_coding",3291.71512262414,-0.255056736810889,0.10223920487894,-2.49470579424886,0.0126061603061578,0.0356980395732995
"6954","ENSG00000122490","PQLC1","protein_coding",247.553530533412,0.338463958557962,0.136369838821976,2.48195613840836,0.0130663357744204,0.0368521776738146
"6957","ENSG00000177663","IL17RA","protein_coding",553.951288882772,-0.253758317461757,0.102340957819009,-2.47953823053455,0.0131552626613127,0.0370869867150102
"6966","ENSG00000103064","SLC7A6","protein_coding",1403.50469149588,0.258516631736275,0.104394098017732,2.47635294183359,0.0132732293003167,0.0373712096277793
"6970","ENSG00000132155","RAF1","protein_coding",1830.31931010305,-0.18286354343892,0.073965029474856,-2.47229731046188,0.0134247816941984,0.0377762185607336
"7004","ENSG00000099219","ERMP1","protein_coding",2558.24478606424,0.27485577499572,0.111741788627232,2.45974024912588,0.0139037604101275,0.0389341023591991
"7022","ENSG00000161021","MAML1","protein_coding",482.095674115318,-0.245955341470906,0.100267374402636,-2.4529947346905,0.0141672412359575,0.0395668895531645
"7027","ENSG00000058673","ZC3H11A","protein_coding",1596.31107851054,0.180406390309034,0.0735987750504021,2.45121457776285,0.0142375050891825,0.0397314249605111
"7031","ENSG00000100478","AP4S1","protein_coding",56.7371269076313,-0.518024722246282,0.21140018525939,-2.45044592373777,0.0142679392374882,0.039800468249873
"7034","ENSG00000173227","SYT12","protein_coding",283.886424294928,0.334876997538448,0.13669793994644,2.449758918603,0.0142951891299574,0.0398594746098741
"7044","ENSG00000135127","CCDC64","protein_coding",80.5483771698861,0.509424997086907,0.208254349005885,2.44616738867005,0.0144383949771052,0.0402016241746115
"7065","ENSG00000167333","TRIM68","protein_coding",193.816304210554,0.364222008842173,0.149461090513354,2.43690185580194,0.0148136993616478,0.041124003620665
"7075","ENSG00000123600","METTL8","protein_coding",286.795978553676,0.322015782841546,0.132283282588833,2.43428932620643,0.0149210629754397,0.0413635064505015
"7090","ENSG00000171314","PGAM1","protein_coding",171.967126792542,0.372556753537817,0.153383009346556,2.42893104734995,0.0151434120528849,0.0418910776577194
"7096","ENSG00000171105","INSR","protein_coding",570.629922380533,-0.26770069937308,0.110302780641166,-2.42696238315112,0.0152258344600731,0.0420834683293987
"7120","ENSG00000105255","FSD1","protein_coding",112.518739247159,-0.4511982584485,0.186819477220438,-2.41515641281936,0.0157284538577504,0.0433261468415813
"7126","ENSG00000164244","PRRC1","protein_coding",1328.9259040124,0.19795618711697,0.0820382219144729,2.41297510474257,0.0158229002949481,0.0435496131749673
"7128","ENSG00000062725","APPBP2","protein_coding",750.721804891334,-0.237737857621381,0.0985553285659848,-2.4122273354526,0.0158553918733801,0.0436267958491308
"7142","ENSG00000197457","STMN3","protein_coding",66.2948455707896,0.534551834061165,0.222067021611287,2.40716442352643,0.0160769297867887,0.0441496533055567
"7157","ENSG00000130749","ZC3H4","protein_coding",279.109636217167,-0.29861442026407,0.124408752812504,-2.40026857848266,0.0163830463475697,0.0448960022376532
"7166","ENSG00000256223","ZNF10","protein_coding",80.085471981939,0.461389001244526,0.192591232538494,2.39569057824222,0.0165890877887796,0.0454035415575402
"7170","ENSG00000125844","RRBP1","protein_coding",6253.86485153089,-0.207611511264892,0.0866853994808387,-2.39499976360821,0.0166203759887222,0.0454574584112129
"7173","ENSG00000155016","CYP2U1","protein_coding",300.477062826713,-0.313587313324613,0.131047241550121,-2.39293333926969,0.0167142775097387,0.045701536985711
"7182","ENSG00000149182","ARFGAP2","protein_coding",991.63496835998,0.194013093546794,0.0811660453619482,2.39032335112078,0.0168335448912328,0.0459699688041977
