DB,ID,Symbol,Qualifier,GO ID,GO Name,Aspect,Evidence,Reference,With,Taxon,Date,Source,Splice
UniProtKB,A0A024R7K2,MGC26694,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R7K6,FKSG24,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR007248,9606,20160402,InterPro,-
UniProtKB,A0A024R7L4,C19orf4,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R7M0,TMED9,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR009038,9606,20160402,InterPro,-
UniProtKB,A0A024R7M9,EDG4,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR000276|InterPro:IPR004065|InterPro:IPR004066|InterPro:IPR017452,9606,20160402,InterPro,-
UniProtKB,A0A024R7N2,ATP13A1,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR001757|InterPro:IPR006544,9606,20160402,InterPro,-
UniProtKB,A0A024R7P2,FKBP8,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R7P8,FGFR4,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR016248,9606,20160402,InterPro,-
UniProtKB,A0A024R7Q3,HIGD2A,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R7Q6,TSPAN17,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR000301|InterPro:IPR008952|InterPro:IPR018499|InterPro:IPR018503,9606,20160402,InterPro,-
UniProtKB,A0A024R7R8,PRR7,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R7R9,SLC34A1,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R7U2,Mar-08,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R7W0,IMPAD1,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R7X6,RDH10,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R7Y2,TMEM68,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R7Z2,hCG_2036945,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R7Z5,SDCBP,-,GO:0005895,interleukin-5 receptor complex,Component,IEA,GO_REF:0000019,Ensembl:ENSMUSP00000029912,9606,20160402,Ensembl,-
UniProtKB,A0A024R816,TTYH3,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R824,SLC31A1,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR007274,9606,20160402,InterPro,-
UniProtKB,A0A024R834,RNF183,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R849,GPR30,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR000276|InterPro:IPR017452,9606,20160402,InterPro,-
UniProtKB,A0A024R860,CHST12,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR005331|InterPro:IPR018011,9606,20160402,InterPro,-
UniProtKB,A0A024R871,SLC2A8,-,GO:0005887,integral component of plasma membrane,Component,IEA,GO_REF:0000019,Ensembl:ENSMUSP00000028129,9606,20160402,Ensembl,-
UniProtKB,A0A024R878,ENG,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R881,ST6GALNAC4,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R882,STOM,-,GO:0005887,integral component of plasma membrane,Component,IEA,GO_REF:0000002,InterPro:IPR028515,9606,20160402,InterPro,-
UniProtKB,A0A024R892,LRRC8A,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R8B3,FAM73B,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R8B5,DOLPP1,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R8C6,ST6GALNAC6,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R8D2,SLC27A4,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR030304,9606,20160402,InterPro,-
UniProtKB,A0A024R8D5,hCG_30600,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R8F9,AGPAT2,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R8G5,GRIN1,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R8H5,TRAF2,-,GO:0035631,CD40 receptor complex,Component,IEA,GO_REF:0000019,Ensembl:ENSMUSP00000109872,9606,20160402,Ensembl,-
UniProtKB,A0A024R8I1,CACNA1B,-,GO:0005891,voltage-gated calcium channel complex,Component,IEA,GO_REF:0000002,InterPro:IPR002077|InterPro:IPR005447,9606,20160402,InterPro,-
UniProtKB,A0A024R8J3,SLC16A6,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR011701,9606,20160402,InterPro,-
UniProtKB,A0A024R8J6,ABCA5,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR026082|InterPro:IPR030367,9606,20160402,InterPro,-
UniProtKB,A0A024R8J8,CACNG4,-,GO:0005891,voltage-gated calcium channel complex,Component,IEA,GO_REF:0000002,InterPro:IPR005423,9606,20160402,InterPro,-
UniProtKB,A0A024R8K7,ITGB4,-,GO:0008305,integrin complex,Component,IEA,GO_REF:0000002,InterPro:IPR012013,9606,20160402,InterPro,-
UniProtKB,A0A024R8L3,TMEM104,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R8L6,ABCA8,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR026082,9606,20160402,InterPro,-
UniProtKB,A0A024R8M1,ST6GALNAC2,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R8M6,ET,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R8N8,TMC8,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR012496,9606,20160402,InterPro,-
UniProtKB,A0A024R8N9,GPRC5C,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR017978,9606,20160402,InterPro,-
UniProtKB,A0A024R8P4,C17orf80,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R8P7,GRIN2C,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R8Q1,GAA,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R8S0,SLC16A5,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R8S6,KIAA0195,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R8T9,SYNGR2,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R8U1,SLC16A3,-,GO:0005887,integral component of plasma membrane,Component,IEA,GO_REF:0000002,InterPro:IPR030756,9606,20160402,InterPro,-
UniProtKB,A0A024R8V1,SEC14L1,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR009038,9606,20160402,InterPro,-
UniProtKB,A0A024R8V2,TMC6,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR012496,9606,20160402,InterPro,-
UniProtKB,A0A024R8W9,C17orf62,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R8Y3,MPZL1,-,GO:0005887,integral component of plasma membrane,Component,IEA,GO_REF:0000002,InterPro:IPR029870,9606,20160402,InterPro,-
UniProtKB,A0A024R8Y5,SLC19A2,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R8Y9,SELP,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R8Z0,SELL,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R8Z1,MGST3,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R8Z4,FMO3,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R900,PIGC,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR009450,9606,20160402,InterPro,-
UniProtKB,A0A024R906,DDR2,-,GO:0005887,integral component of plasma membrane,Component,IEA,GO_REF:0000002,InterPro:IPR029553,9606,20160402,InterPro,-
UniProtKB,A0A024R911,XPR1,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR004342,9606,20160402,InterPro,-
UniProtKB,A0A024R920,CACNA1E,-,GO:0005891,voltage-gated calcium channel complex,Component,IEA,GO_REF:0000002,InterPro:IPR002077|InterPro:IPR005449,9606,20160402,InterPro,-
UniProtKB,A0A024R937,TNFSF4,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R947,hCG_1761054,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R957,TOR1AIP2,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R965,PPP1R12B,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R967,TMEM9,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR008853,9606,20160402,InterPro,-
UniProtKB,A0A024R968,ATP2B4,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR001757|InterPro:IPR030319,9606,20160402,InterPro,-
UniProtKB,A0A024R993,LRRN5,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R9A0,hCG_20714,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R9A5,TIMM17A,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R9B3,SYT2,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R9B4,CNTN2,-,GO:0008076,voltage-gated potassium channel complex,Component,IEA,GO_REF:0000019,Ensembl:ENSMUSP00000083707,9606,20160402,Ensembl,-
UniProtKB,A0A024R9B7,COX6C,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R9D0,SLC25A32,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R9D1,SDC2,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R9D2,MTDH,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R9D4,TMEM74,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R9D6,MFSD4,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R9E1,ANKRD46,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R9E4,MAL2,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R9E7,NLGN4Y,-,GO:0005887,integral component of plasma membrane,Component,IEA,GO_REF:0000002,InterPro:IPR030025,9606,20160402,InterPro,-
UniProtKB,A0A024R9E9,FZD6,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R9F2,DPY19L4,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR018732,9606,20160402,InterPro,-
UniProtKB,A0A024R9G3,DERL1,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R9H3,KCNK9,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR005407,9606,20160402,InterPro,-
UniProtKB,A0A024R9I2,CHRM5,-,GO:0005887,integral component of plasma membrane,Component,IEA,GO_REF:0000002,InterPro:IPR000502|InterPro:IPR000995,9606,20160402,InterPro,-
UniProtKB,A0A024R9I5,SLC12A6,-,GO:0005887,integral component of plasma membrane,Component,IEA,GO_REF:0000002,InterPro:IPR030364,9606,20160402,InterPro,-
UniProtKB,A0A024R9I9,TMCO5,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R9K7,C15orf24,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R9L6,ST3GAL1,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R9M8,HIATL1,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR005829|InterPro:IPR011701,9606,20160402,InterPro,-
UniProtKB,A0A024R9N3,TMEM85,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R9N5,SLC35D2,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R9N7,hCG_1643501,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R9N8,SLC2A9,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR005828|InterPro:IPR005829,9606,20160402,InterPro,-
UniProtKB,A0A024R9P6,FAM82C,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R9Q5,LTK,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R9S4,LOC201895,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R9S6,FLJ90013,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R9T9,FLJ23235,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R9V3,KIAA0746,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R9W4,TLR10,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR017241|InterPro:IPR027182,9606,20160402,InterPro,-
UniProtKB,A0A024R9W7,TMEM33,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR005344,9606,20160402,InterPro,-
UniProtKB,A0A024R9W8,SLC30A9,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR002524,9606,20160402,InterPro,-
UniProtKB,A0A024R9X3,CNGA1,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R9X6,GABRA2,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR005432|InterPro:IPR006028|InterPro:IPR006201,9606,20160402,InterPro,-
UniProtKB,A0A024R9X9,CRHR1,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR000832,9606,20160402,InterPro,-
UniProtKB,A0A024R9Z0,NDUFA4,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R9Z1,TMEM106B,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024R9Z9,SNX13,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024RA01,MGC42090,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024RA31,AQP1,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024RA43,hCG_2011574,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024RA55,GPNMB,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024RA60,FLJ10803,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024RA63,STEAP1,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024RA77,FLJ22313,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024RA84,hCG_2040530,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR018732|InterPro:IPR030042,9606,20160402,InterPro,-
UniProtKB,A0A024RA89,STARD3NL,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024RA95,TMCO4,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024RA97,PQLC2,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024RAA0,C1orf166,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024RAB0,ECE1,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024RAC6,TCEB3,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR010684,9606,20160402,InterPro,-
UniProtKB,A0A024RAD4,SLC35F5,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR000620,9606,20160402,InterPro,-
UniProtKB,A0A024RAD5,DDOST,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024RAD7,STEAP3,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024RAE0,RHCE,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024RAF9,HS6ST1,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR005331|InterPro:IPR010635,9606,20160402,InterPro,-
UniProtKB,A0A024RAH7,CNR2,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR000276|InterPro:IPR001551|InterPro:IPR002230|InterPro:IPR017452,9606,20160402,InterPro,-
UniProtKB,A0A024RAI2,INSIG2,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024RAM8,LHFPL2,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024RAN0,MGC13034,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024RAN4,CLEC12B,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024RAN6,CLEC1A,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024RAN9,CLEC7A,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024RAP2,HMGCR,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR004554,9606,20160402,InterPro,-
UniProtKB,A0A024RAP7,F2R,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR000276|InterPro:IPR000935|InterPro:IPR003912|InterPro:IPR017452,9606,20160402,InterPro,-
UniProtKB,A0A024RAP8,hCG_2009644,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024RAQ5,hCG_95764,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024RAQ7,LOC92270,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024RAS0,PTPRO,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024RAT0,EMP1,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR004031|InterPro:IPR004032,9606,20160402,InterPro,-
UniProtKB,A0A024RAT5,SLCO1A2,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024RAU0,OLR1,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024RAU3,hCG_2009593,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024RAU7,SLCO1B1,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024RAV6,KCNJ8,-,GO:0008282,ATP-sensitive potassium channel complex,Component,IEA,GO_REF:0000019,Ensembl:ENSRNOP00000018057,9606,20160402,Ensembl,-
UniProtKB,A0A024RAV7,ABCC9,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000002,InterPro:IPR011527,9606,20160402,InterPro,-
UniProtKB,A0A024RAW7,MLSTD1,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024RAX2,MGST1,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000019,Ensembl:ENSRNOP00000010579,9606,20160402,Ensembl,-
UniProtKB,A0A024RAX6,SLCO1B3,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024RAY9,LRMP,-,GO:0016021,integral component of membrane,Component,IEA,GO_REF:0000038,UniProtKB-KW:KW-0812,9606,20160402,UniProt,-
UniProtKB,A0A024RB01,ITGA5,-,GO:0008305,integrin complex,Component,IEA,GO_REF:0000002,InterPro:IPR000413,9606,20160402,InterPro,-
